  2.8694549e-001  8.4020282e-001  1.1550623e+000  1.3358258e+000  1.4573831e+000  1.5542894e+000  1.6338904e+000  1.7108043e+000  1.7768218e+000  1.8434418e+000  1.9035582e+000  1.9627068e+000  2.0183796e+000  2.0655030e+000  2.1095713e+000  2.1642400e+000  2.2082982e+000  2.2650660e+000
  2.8964773e-001  8.4550364e-001  1.1591740e+000  1.3397848e+000  1.4624167e+000  1.5596079e+000  1.6413207e+000  1.7168861e+000  1.7859537e+000  1.8497427e+000  1.9116884e+000  1.9702844e+000  2.0248946e+000  2.0727031e+000  2.1195472e+000  2.1717639e+000  2.2173595e+000  2.2736937e+000
  2.9340407e-001  8.5015342e-001  1.1623519e+000  1.3443737e+000  1.4660073e+000  1.5650794e+000  1.6461449e+000  1.7225880e+000  1.7905186e+000  1.8555543e+000  1.9176901e+000  1.9801070e+000  2.0342674e+000  2.0807284e+000  2.1294391e+000  2.1789697e+000  2.2234499e+000  2.2828902e+000
  2.9706747e-001  8.5507603e-001  1.1660975e+000  1.3477154e+000  1.4708121e+000  1.5715519e+000  1.6523480e+000  1.7296242e+000  1.7970109e+000  1.8615516e+000  1.9276960e+000  1.9855665e+000  2.0404963e+000  2.0882943e+000  2.1376866e+000  2.1867036e+000  2.2304697e+000  2.2906922e+000
  3.0022308e-001  8.6013965e-001  1.1733005e+000  1.3524567e+000  1.4750811e+000  1.5763483e+000  1.6567320e+000  1.7341068e+000  1.8039746e+000  1.8665057e+000  1.9322206e+000  1.9913549e+000  2.0482814e+000  2.0937058e+000  2.1457261e+000  2.1957757e+000  2.2413142e+000  2.2961771e+000
  3.0371827e-001  8.6495745e-001  1.1786691e+000  1.3567895e+000  1.4794944e+000  1.5816479e+000  1.6635959e+000  1.7407337e+000  1.8088703e+000  1.8711990e+000  1.9378735e+000  1.9988465e+000  2.0548905e+000  2.0985270e+000  2.1517800e+000  2.2022842e+000  2.2512848e+000  2.3040600e+000
  3.0851453e-001  8.7022158e-001  1.1828393e+000  1.3624238e+000  1.4848989e+000  1.5859451e+000  1.6694185e+000  1.7456706e+000  1.8153674e+000  1.8785856e+000  1.9435844e+000  2.0049750e+000  2.0597506e+000  2.1054174e+000  2.1598310e+000  2.2112694e+000  2.2585429e+000  2.3125870e+000
  3.1118941e-001  8.7551943e-001  1.1872526e+000  1.3677090e+000  1.4889025e+000  1.5903436e+000  1.6736010e+000  1.7527537e+000  1.8213517e+000  1.8842084e+000  1.9503158e+000  2.0120536e+000  2.0650662e+000  2.1130231e+000  2.1662582e+000  2.2182925e+000  2.2686118e+000  2.3196005e+000
  3.1519320e-001  8.7984807e-001  1.1903511e+000  1.3723722e+000  1.4945585e+000  1.5953855e+000  1.6800042e+000  1.7582942e+000  1.8256239e+000  1.8907688e+000  1.9569786e+000  2.0165318e+000  2.0709529e+000  2.1201769e+000  2.1729193e+000  2.2236843e+000  2.2768904e+000  2.3285515e+000
  3.1790016e-001  8.8478837e-001  1.1934586e+000  1.3769096e+000  1.4979150e+000  1.6007946e+000  1.6851571e+000  1.7647738e+000  1.8289904e+000  1.8967573e+000  1.9637175e+000  2.0217838e+000  2.0767340e+000  2.1282231e+000  2.1794336e+000  2.2309983e+000  2.2838605e+000  2.3353075e+000
  3.2038223e-001  8.8994026e-001  1.1968275e+000  1.3802684e+000  1.5034099e+000  1.6050547e+000  1.6897370e+000  1.7689699e+000  1.8335747e+000  1.9028976e+000  1.9696555e+000  2.0286221e+000  2.0829199e+000  2.1363723e+000  2.1867036e+000  2.2399390e+000  2.2907921e+000  2.3427925e+000
  3.2373891e-001  8.9490255e-001  1.2004584e+000  1.3837466e+000  1.5077057e+000  1.6097386e+000  1.6946415e+000  1.7745009e+000  1.8392074e+000  1.9099831e+000  1.9765158e+000  2.0366825e+000  2.0892919e+000  2.1426006e+000  2.1954436e+000  2.2492205e+000  2.2956342e+000  2.3522169e+000
